player_id,player_name,position,season,recent_team,games,receptions,targets,receiving_yards,receiving_tds,def_interceptions,def_pass_defended,def_tackles_solo,def_sacks,def_interception_yards
00-0024398,A.Jennings,WR,2006,ATL,11,0,0,0,0,0,0,4,0.0,0
00-0024404,J.Webb,WR,2006,KC,5,3,0,23,0,0,0,5,0.0,0
00-0024407,R.McNeal,WR,2006,CIN,2,0,0,0,0,0,0,0,0.0,0
00-0024442,J.Page,S,2006,KC,15,0,0,0,0,3,8,29,1.0,30
00-0024443,W.Andrews,CB,2006,NE,10,0,0,0,0,0,0,6,0.0,0
00-0024450,D.Webb,CB,2006,JAX,5,0,0,0,0,1,2,15,0.0,1
00-0024452,T.Rushing,CB,2006,IND,4,0,0,0,0,0,0,2,0.0,0
00-0024465,D.Anderson,WR,2006,HOU,4,1,0,27,0,0,0,2,0.0,0
00-0024466,M.Colston,WR,2006,NO,12,70,0,1038,8,0,0,1,0.0,0
00-0000585,C.Bailey,CB,2007,DEN,15,0,0,0,0,3,14,63,0.0,3
00-0001388,D.Bly,CB,2007,DEN,16,0,0,0,0,5,14,37,1.0,71
00-0001477,M.Booker,WR,2007,MIA,15,50,0,556,1,0,0,3,0.0,0
00-0001934,F.Brown,CB,2007,LA,12,0,0,0,0,4,15,41,0.0,48
00-0002068,T.Brown,WR,2007,NE,1,0,0,0,0,0,0,0,0.0,0
00-0002099,I.Bruce,WR,2007,LA,13,55,0,733,4,0,0,0,0.0,0
00-0002919,C.Chavous,S,2007,LA,14,0,0,0,0,0,3,54,3.0,0
00-0004073,B.Dawkins,S,2007,PHI,10,0,0,0,0,1,6,27,0.0,1
00-0004541,D.Driver,WR,2007,GB,15,82,1,1048,2,0,0,1,0.0,0
00-0004673,T.Dwight,WR,2007,LV,6,6,0,98,2,0,0,0,0.0,0
00-0004915,B.Engram,WR,2007,SEA,16,94,0,1147,6,0,0,4,0.0,0
00-0005720,J.Galloway,WR,2007,TB,15,57,0,1014,6,0,0,0,0.0,0
00-0006915,A.Harris,CB,2007,GB,16,0,0,0,0,2,9,31,0.0,17
00-0007007,W.Harris,CB,2007,SF,14,0,0,0,0,4,13,46,0.0,42
00-0007024,M.Harrison,WR,2007,IND,5,20,0,247,1,0,0,0,0.0,0
00-0007030,R.Harrison,S,2007,NE,12,0,0,0,0,1,7,41,2.0,2
00-0007468,I.Hilliard,WR,2007,TB,15,62,0,722,1,0,0,1,0.0,0
00-0007681,T.Holt,WR,2007,LA,16,93,0,1189,7,0,0,4,0.0,0
00-0007744,J.Horn,WR,2007,ATL,11,27,0,243,1,0,0,0,0.0,0
00-0008115,D.Jackson,S,2007,CIN,14,0,0,0,0,2,3,38,0.5,7
00-0008962,J.Jurevicius,WR,2007,CLE,16,50,0,614,3,0,0,1,0.0,0
00-0009106,B.Kelly,CB,2007,TB,10,0,0,0,0,2,7,16,0.0,0
00-0009163,E.Kennison,WR,2007,KC,7,13,0,101,0,0,0,1,0.0,0
00-0009687,T.Law,CB,2007,KC,16,0,0,0,0,2,13,36,0.0,2
00-0010264,S.Madison,CB,2007,NYG,16,0,0,0,0,4,14,53,1.0,59
00-0010500,D.Mason,WR,2007,BAL,16,103,0,1087,5,0,0,5,0.0,0
00-0010668,K.McCardell,WR,2007,WAS,7,22,0,256,1,0,0,0,0.0,0
00-0010944,M.McKenzie,CB,2007,NO,14,0,0,0,0,3,17,41,0.0,161
00-0011053,R.McQuarters,CB,2007,NYG,16,0,0,0,0,0,1,11,0.0,0
00-0011326,L.Milloy,S,2007,ATL,16,0,0,0,0,2,5,58,0.0,24
00-0011641,S.Morey,WR,2007,ARI,10,8,0,131,0,0,0,8,0.0,0
00-0011754,R.Moss,WR,2007,NE,16,98,0,1493,23,0,1,1,0.0,0
00-0011770,E.Moulds,WR,2007,TEN,13,32,0,342,0,0,0,1,0.0,0
00-0011795,M.Muhammad,WR,2007,CHI,15,40,0,570,3,0,0,2,0.0,0
00-0012478,T.Owens,WR,2007,DAL,15,81,0,1355,15,0,1,3,0.0,0
00-0012642,D.Patten,WR,2007,NO,15,54,0,792,3,0,0,2,0.0,0
00-0013232,P.Price,WR,2007,BUF,4,7,0,68,0,0,0,0,0.0,0
00-0013255,P.Prioleau,S,2007,WAS,14,0,0,0,0,0,0,24,0.0,0
00-0013995,S.Rolle,CB,2007,BAL,6,0,0,0,0,1,4,19,0.0,0
00-0014504,L.Schulters,S,2007,MIA,6,0,0,0,0,0,2,21,0.0,0
00-0015495,S.Springs,CB,2007,WAS,16,0,0,0,0,4,15,47,0.0,63
00-0015754,B.Stokley,WR,2007,DEN,13,40,0,635,5,0,0,2,0.0,0
00-0015915,P.Surtain,CB,2007,KC,15,0,0,0,0,2,6,46,0.0,25
00-0016263,F.Thomas,CB,2007,NO,4,0,0,0,0,0,0,6,0.0,0
00-0016440,J.Thrash,WR,2007,WAS,9,9,0,107,2,0,0,5,0.0,0
00-0016550,A.Toomer,WR,2007,NYG,15,59,0,760,3,0,0,2,0.0,0
00-0017162,H.Ward,WR,2007,PIT,13,72,0,736,7,0,0,2,0.0,0
00-0018093,A.Winfield,CB,2007,MIN,10,0,0,0,0,1,9,52,0.0,14
00-0018958,L.Coles,WR,2007,NYJ,11,55,0,646,6,0,0,1,0.0,0
00-0019242,D.Looker,WR,2007,LA,9,6,0,38,0,0,0,2,0.0,0
00-0019281,M.Furrey,WR,2007,DET,15,61,0,664,1,0,0,2,0.0,0
00-0019302,B.Gilmore,WR,2007,SF,7,7,0,111,0,0,0,3,0.0,0
00-0019458,K.Kennedy,S,2007,DET,15,0,0,0,0,2,5,57,0.0,45
00-0019469,D.Barrett,CB,2007,NYJ,15,0,0,0,0,1,7,42,0.0,0
00-0019539,D.Hall,WR,2007,LA,7,5,0,27,0,0,0,1,0.0,0
00-0019552,T.Walters,WR,2007,DET,13,9,0,101,1,0,0,1,0.0,0
00-0019560,D.Grant,S,2007,SEA,16,0,0,0,0,3,10,57,0.0,34
00-0019600,Mike Lewis,WR,2007,SF,13,0,0,0,0,0,0,5,0.0,0
00-0019642,P.Burress,WR,2007,NYG,16,70,0,1025,12,0,0,1,0.0,0
00-0019645,D.O'Neal,CB,2007,CIN,16,0,0,0,0,1,9,48,0.0,7
00-0019650,D.Northcutt,WR,2007,JAX,15,44,0,601,4,0,0,2,0.0,0
00-0019656,T.Tillman,S,2007,MIA,3,0,0,0,0,0,3,4,0.0,0
00-0019663,D.Jackson,WR,2007,SF,15,46,1,497,3,0,0,1,0.0,0
00-0019699,M.Brown,S,2007,CHI,1,0,0,0,0,1,2,2,0.0,27
00-0019703,J.Porter,WR,2007,LV,16,44,0,705,6,0,0,8,0.0,0
00-0019721,T.Taylor,WR,2007,LA,1,1,0,4,0,0,0,1,0.0,0
00-0019724,M.Roman,S,2007,SF,16,0,0,0,0,0,4,45,0.0,0
00-0019733,N.Harper,CB,2007,TEN,14,0,0,0,0,3,11,50,0.0,62
00-0019976,D.Bennett,WR,2007,LA,14,33,0,375,3,0,0,3,0.0,0
00-0019997,A.Chatman,WR,2007,CIN,12,19,0,149,1,0,0,0,0.0,0
00-0020301,R.Hill,S,2007,MIA,7,0,0,0,0,1,2,20,0.0,24
00-0020329,A.Henry,CB,2007,DAL,13,0,0,0,0,6,13,29,0.0,81
00-0020337,S.Smith,WR,2007,CAR,15,87,0,1002,7,0,0,3,0.0,0
00-0020381,J.McCareins,WR,2007,NYJ,11,19,0,232,0,0,0,0,0.0,0
00-0020385,D.Smith,S,2007,MIN,14,0,0,0,0,4,9,39,0.0,112
00-0020397,C.Johnson,WR,2007,CIN,16,93,0,1440,8,0,0,0,0.0,0
00-0020428,R.Ferguson,WR,2007,MIN,11,32,0,391,1,0,0,1,0.0,0
00-0020438,T.Houshmandzadeh,WR,2007,CIN,16,112,0,1143,12,0,0,8,0.0,0
00-0020446,C.Chambers,WR,2007,LAC,16,66,0,970,4,0,0,5,0.0,0
00-0020452,C.Wilson,WR,2007,PIT,11,18,0,207,1,0,0,0,0.0,0
00-0020490,K.Robinson,WR,2007,GB,9,21,0,241,1,0,0,2,0.0,0
00-0020494,S.Moss,WR,2007,WAS,14,61,0,808,3,0,0,2,0.0,0
00-0020495,N.Clements,S,2007,SF,16,0,0,0,0,4,14,71,1.0,74
00-0020498,R.Wayne,WR,2007,IND,16,104,0,1510,10,0,0,6,0.0,0
00-0020499,K.Lucas,CB,2007,CAR,16,0,0,0,0,2,12,54,0.0,1
00-0020503,A.Dyson,CB,2007,NYJ,6,0,0,0,0,1,4,11,0.0,0
00-0020505,A.Wilson,S,2007,ARI,9,0,0,0,0,2,3,31,0.0,20
00-0020521,A.Archuleta,S,2007,CHI,13,0,0,0,0,1,3,49,2.0,4
00-0020522,F.Smoot,CB,2007,WAS,12,0,0,0,0,1,10,39,0.0,47
00-0020571,C.Hart,S,2007,LAC,16,0,0,0,0,5,9,52,1.0,73
00-0020692,E.Drummond,WR,2007,KC,12,0,0,0,0,0,0,5,0.0,0
00-0020974,K.Davis,S,2007,DAL,13,0,0,0,0,0,2,14,0.0,0
00-0021041,L.Walls,CB,2007,LA,5,0,0,0,0,0,3,7,0.0,0
00-0021096,M.Manuel,S,2007,CAR,7,0,0,0,0,1,2,13,1.0,4
00-0021143,R.Williams,S,2007,DAL,15,0,0,0,0,2,5,67,0.0,10
00-0021147,D.Stallworth,WR,2007,NE,15,46,0,697,3,0,0,2,0.0,0
00-0021152,A.Lelie,WR,2007,SF,5,10,0,115,0,0,0,0,0.0,0
00-0021153,J.Walker,WR,2007,DEN,7,26,0,287,0,0,0,0,0.0,0
00-0021157,L.Sheppard,CB,2007,PHI,11,0,0,0,0,2,5,44,0.0,25
00-0021163,J.Gaffney,WR,2007,NE,13,36,0,449,5,0,0,0,0.0,0
00-0021166,J.Reed,WR,2007,BUF,15,51,0,578,0,0,0,1,0.0,0
00-0021174,T.Carter,WR,2007,CLE,6,8,0,117,1,0,0,0,0.0,0
00-0021175,A.Davis,WR,2007,HOU,14,33,0,583,3,0,0,5,0.0,0
00-0021176,R.Caldwell,WR,2007,WAS,5,15,0,141,0,0,0,0,0.0,0
00-0021185,M.Lewis,S,2007,SF,16,0,0,0,0,2,5,67,1.5,18
00-0021186,S.Brown,CB,2007,PHI,16,0,0,0,0,3,14,53,0.0,3
00-0021187,J.McGraw,S,2007,KC,7,0,0,0,0,0,1,8,0.0,0
00-0021190,A.Randle El,WR,2007,WAS,15,51,0,728,1,0,0,1,0.0,0
00-0021192,D.Branch,WR,2007,SEA,10,49,0,661,4,0,0,3,0.0,0
00-0021194,A.Goodman,CB,2007,MIA,11,0,0,0,0,2,4,13,0.0,23
00-0021219,C.Hope,S,2007,TEN,11,0,0,0,0,2,3,26,0.0,45
00-0021337,R.Curry,WR,2007,LV,16,55,0,717,4,0,0,0,0.0,0
00-0021381,Q.Jammer,CB,2007,LAC,15,0,0,0,0,1,10,46,0.0,0
00-0021503,R.Hood,CB,2007,ARI,16,0,0,0,0,5,21,47,0.0,196
00-0021508,G.Lewis,WR,2007,PHI,10,13,0,265,3,0,0,2,0.0,0
00-0021512,Q.Mikell,S,2007,PHI,14,0,0,0,0,1,5,47,1.0,20
00-0021570,K.Osgood,WR,2007,LAC,10,2,0,23,0,0,0,11,0.0,0
00-0021647,J.Urban,WR,2007,ARI,9,22,0,329,2,0,0,2,0.0,0
00-0021689,C.Gessner,WR,2007,TB,1,0,0,0,0,0,0,0,0.0,0
00-0021780,A.Moorehead,WR,2007,IND,4,8,0,65,0,0,0,1,0.0,0
00-0021891,I.Taylor,CB,2007,PIT,16,0,0,0,0,3,16,58,1.0,56
00-0021915,S.Aiken,WR,2007,BUF,5,1,0,10,0,0,0,3,0.0,0
00-0021927,D.Tyree,WR,2007,NYG,7,4,0,35,0,0,0,6,0.0,0
00-0021931,K.Walter,WR,2007,HOU,15,65,0,800,4,0,0,4,0.0,0
00-0021956,A.Samuel,CB,2007,NE,16,0,0,0,0,6,18,36,0.0,89
00-0021981,S.McDonald,WR,2007,DET,16,79,0,943,6,0,0,2,0.0,0
00-0021982,J.Gage,WR,2007,TEN,16,55,0,750,2,0,0,4,0.0,0
00-0021994,D.Florence,CB,2007,LAC,16,0,0,0,0,2,10,44,0.0,4
00-0021999,N.Burleson,WR,2007,SEA,16,50,0,694,9,0,0,3,0.0,0
00-0022001,K.Curtis,WR,2007,PHI,16,77,0,1110,6,0,0,2,0.0,0
00-0022008,T.McGee,CB,2007,BUF,15,0,0,0,0,4,21,57,0.0,4
00-0022044,A.Johnson,WR,2007,HOU,9,60,0,851,8,0,0,3,0.0,0
00-0022045,T.Newman,CB,2007,DAL,13,0,0,0,0,4,12,44,0.0,129
00-0022046,M.Trufant,CB,2007,SEA,16,0,0,0,0,7,15,70,0.0,150
00-0022064,A.Battle,WR,2007,SF,16,50,0,600,5,0,0,1,0.0,0
00-0022067,Y.Bell,S,2007,MIA,1,0,0,0,0,0,0,3,0.0,0
00-0022077,N.Asomugha,CB,2007,LV,15,0,0,0,0,1,7,29,0.0,10
00-0022080,R.Mathis,CB,2007,JAX,14,0,0,0,0,1,6,51,0.0,23
00-0022084,A.Boldin,WR,2007,ARI,12,71,0,853,9,0,0,0,0.0,0
00-0022097,B.Lloyd,WR,2007,WAS,2,2,0,14,0,0,0,0,0.0,0
00-0022119,T.Polamalu,S,2007,PIT,11,0,0,0,0,0,9,39,0.0,0
00-0022123,C.Tillman,CB,2007,CHI,15,0,0,0,0,3,13,58,0.0,24
00-0022124,T.Jacobs,WR,2007,DEN,8,3,0,40,1,0,0,4,0.0,0
00-0022144,B.Wade,WR,2007,MIN,16,54,0,654,3,0,0,2,0.0,0
00-0022156,Bry.Johnson,WR,2007,ARI,16,45,0,525,2,0,0,1,0.0,0
00-0022168,M.Lehan,CB,2007,MIA,15,0,0,0,0,1,7,43,1.0,0
00-0022171,K.Washington,WR,2007,NE,11,0,0,0,0,0,0,8,0.0,0
00-0022216,N.Vasher,CB,2007,CHI,4,0,0,0,0,1,2,6,1.0,34
00-0022218,E.Coleman,S,2007,NYJ,14,0,0,0,0,0,0,21,0.0,0
00-0022240,C.Lucas,WR,2007,TB,2,5,0,82,0,0,0,0,0.0,0
00-0022296,J.Jenkins,WR,2007,BUF,7,0,0,0,0,0,0,7,0.0,0
00-0022341,G.Wilson,S,2007,BUF,10,0,0,0,0,2,4,24,0.0,25
00-0022344,R.Gay,CB,2007,NE,14,0,0,0,0,3,7,27,0.0,52
00-0022352,B.Sapp,CB,2007,KC,12,0,0,0,0,1,4,23,0.0,15
00-0022388,T.Copper,WR,2007,NO,13,15,1,126,2,0,0,9,0.0,0
00-0022403,B.Middleton,WR,2007,DET,4,8,0,70,1,0,0,1,0.0,0
00-0022409,J.Babineaux,S,2007,SEA,16,0,0,0,0,1,3,49,1.0,0
00-0022414,M.Floyd,WR,2007,LAC,4,7,0,97,0,0,0,0,0.0,0
00-0022421,R.Martin,WR,2007,GB,11,16,0,242,4,0,0,0,0.0,0
00-0022427,W.Welker,WR,2007,NE,16,112,0,1175,8,0,0,3,0.0,0
00-0022527,J.Greer,CB,2007,BUF,14,0,0,0,0,2,14,33,0.0,1
00-0022613,G.Martinez,WR,2007,DEN,11,14,0,175,0,0,0,0,0.0,0
00-0022662,J.Winborne,CB,2007,BAL,11,0,0,0,0,0,3,13,0.0,0
00-0022691,B.Sippio,WR,2007,KC,3,0,0,0,0,0,0,2,0.0,0
00-0022701,D.Hackett,WR,2007,SEA,6,32,0,384,3,0,0,0,0.0,0
00-0022725,M.Clayton,WR,2007,TB,12,22,0,301,0,0,0,0,0.0,0
00-0022726,K.Colbert,WR,2007,CAR,12,32,0,332,0,0,0,3,0.0,0
00-0022735,D.Robinson,CB,2007,HOU,9,0,0,0,0,2,7,28,0.0,6
00-0022739,D.Darling,WR,2007,BAL,11,18,0,326,3,0,0,3,0.0,0
00-0022754,S.Parker,WR,2007,KC,14,24,0,298,2,0,0,3,0.0,0
00-0022766,P.Crayton,WR,2007,DAL,15,50,0,697,7,0,0,3,0.0,0
00-0022767,J.Reeves,CB,2007,DAL,16,0,0,0,0,1,12,47,0.0,18
00-0022781,M.Jenkins,WR,2007,ATL,15,53,0,532,4,0,0,1,0.0,0
00-0022807,B.Berrian,WR,2007,CHI,16,70,0,948,5,0,0,4,0.0,0
00-0022811,J.Cotchery,WR,2007,NYJ,15,82,0,1129,2,0,0,1,0.0,0
00-0022843,S.Spencer,CB,2007,SF,11,0,0,0,0,1,3,25,0.0,0
00-0022844,S.Jones,S,2007,CLE,16,0,0,0,0,5,10,55,0.5,37
00-0022879,D.Carter,WR,2007,CAR,15,38,0,517,4,0,0,1,0.0,0
00-0022882,M.Jones,WR,2007,TB,6,0,0,0,0,0,0,0,0.0,0
00-0022889,R.Williams,WR,2007,JAX,14,38,0,629,10,0,0,0,0.0,0
00-0022900,W.Allen,S,2007,TB,10,0,0,0,0,0,0,17,0.0,0
00-0022901,E.Wilford,WR,2007,JAX,16,45,0,518,3,0,0,0,0.0,0
00-0022909,R.Williams,WR,2007,DET,12,63,0,836,5,0,0,1,0.0,0
00-0022910,L.Evans,WR,2007,BUF,16,55,2,849,5,0,0,4,0.0,0
00-0022914,C.Gamble,CB,2007,CAR,14,0,0,0,0,1,6,39,0.0,2
00-0022921,L.Fitzgerald,WR,2007,ARI,15,101,0,1412,10,0,0,7,0.0,0
00-0022923,D.Hall,S,2007,ATL,16,0,0,0,0,5,16,59,0.0,80
00-0022929,D.Henderson,WR,2007,NO,12,20,0,409,3,0,0,1,0.0,0
00-0022944,B.Sanders,S,2007,IND,15,0,0,0,0,2,6,42,3.5,32
00-0023176,J.Cribbs,WR,2007,CLE,16,3,0,37,0,0,0,16,0.0,0
00-0023213,A.Francisco,S,2007,ARI,10,0,0,0,0,0,0,21,0.0,0
00-0023310,L.Moore,WR,2007,NO,16,32,0,302,2,0,0,1,0.0,0
00-0023367,N.Washington,WR,2007,PIT,14,29,0,450,5,0,0,3,0.0,0
00-0023404,A.Bigby,S,2007,GB,16,0,0,0,0,5,9,59,0.0,50
00-0023408,G.Camarillo,WR,2007,MIA,8,8,0,160,2,0,0,3,0.0,0
00-0023429,R.Davis,WR,2007,CHI,14,17,0,165,0,0,0,9,0.0,0
00-0023438,B.Edwards,WR,2007,CLE,16,80,0,1289,16,0,0,6,0.0,0
00-0023442,T.Williamson,WR,2007,MIN,10,18,0,240,1,0,0,1,0.0,0
00-0023443,A.Rolle,S,2007,ARI,16,0,0,0,0,5,10,46,0.0,231
00-0023444,C.Rogers,CB,2007,WAS,7,0,0,0,0,1,7,14,0.0,61
00-0023452,M.Williams,WR,2007,LV,5,7,0,90,0,0,0,0,0.0,0
00-0023456,M.Jones,WR,2007,JAX,10,24,0,317,4,0,0,0,0.0,0
00-0023457,M.Clayton,WR,2007,BAL,15,48,0,531,0,0,0,2,0.0,0
00-0023462,R.White,WR,2007,ATL,16,83,0,1202,6,0,0,3,0.0,0
00-0023469,B.Pool,S,2007,CLE,15,0,0,0,0,2,6,38,0.5,103
00-0023470,R.Brown,WR,2007,PHI,16,61,0,780,4,0,0,5,0.0,0
00-0023473,S.Routt,CB,2007,LV,16,0,0,0,0,3,7,34,0.0,31
00-0023474,M.Bradley,WR,2007,CHI,8,6,0,71,1,0,0,1,0.0,0
00-0023475,J.Bullocks,S,2007,NO,14,0,0,0,0,2,8,55,1.0,6
00-0023478,C.Webster,CB,2007,NYG,10,0,0,0,0,1,3,13,0.0,34
00-0023485,R.Bartell,CB,2007,LA,15,0,0,0,0,2,9,58,1.0,10
00-0023490,R.Parrish,WR,2007,BUF,15,35,0,352,1,0,0,0,0.0,0
00-0023496,V.Jackson,WR,2007,LAC,15,41,0,623,3,0,0,0,0.0,0
00-0023497,B.McFadden,CB,2007,PIT,10,0,0,0,0,1,3,15,0.0,50
00-0023507,S.Wilson,CB,2007,DET,10,0,0,0,0,0,3,26,0.0,0
00-0023510,E.Green,CB,2007,ARI,11,0,0,0,0,0,8,41,0.0,0
00-0023518,C.Henry,WR,2007,CIN,7,21,0,343,2,0,0,1,0.0,0
00-0023519,E.Hobbs,CB,2007,NE,16,0,0,0,0,1,12,45,1.0,0
00-0023531,B.Jones,WR,2007,TEN,8,21,0,248,2,0,0,0,0.0,0
00-0023549,J.Mathis,WR,2007,HOU,3,1,0,15,0,0,0,0,0.0,0
00-0023551,C.Thorpe,WR,2007,IND,5,12,0,70,1,0,0,0,0.0,0
00-0023570,R.Williams,WR,2007,TEN,15,55,0,719,4,0,0,3,0.0,0
00-0023618,C.Owens,WR,2007,JAX,1,0,0,0,0,0,0,2,0.0,0
00-0023623,T.Perry,WR,2007,CIN,2,1,0,7,0,0,0,0,0.0,0
00-0023650,R.Hill,CB,2007,TEN,10,0,0,0,0,1,2,12,0.0,0
00-0023655,M.Maxwell,WR,2007,CIN,3,1,0,5,0,0,0,3,0.0,0
00-0023672,H.Williams,WR,2007,HOU,1,0,0,0,0,0,0,2,0.0,0
00-0023727,D.Patterson,CB,2007,KC,8,0,0,0,0,0,0,7,0.0,0
00-0023790,B.Clark,WR,2007,TB,4,4,0,23,0,0,0,5,0.0,0
00-0023822,S.Bodiford,WR,2007,GB,4,1,0,13,0,0,0,1,0.0,0
00-0023918,J.Bush,CB,2007,GB,13,0,0,0,0,0,7,20,0.0,0
00-0023921,M.Austin,WR,2007,DAL,14,5,0,76,0,0,0,7,0.0,0
00-0023928,A.Mix,WR,2007,WAS,5,3,0,39,0,0,0,5,0.0,0
00-0023953,S.Hurd,WR,2007,DAL,15,19,0,314,1,0,0,9,0.0,0
00-0023968,M.Spurlock,WR,2007,TB,7,0,0,0,0,0,0,2,0.0,0
00-0023998,S.Gregory,S,2007,LAC,9,0,0,0,0,0,1,10,0.0,0
00-0024013,H.Baskett,WR,2007,PHI,11,16,0,142,1,0,0,2,0.0,0
00-0024061,T.Williams,CB,2007,GB,14,0,0,0,0,1,4,13,0.0,22
00-0024171,W.Wright,WR,2007,NYJ,11,6,0,87,0,0,0,12,0.0,0
00-0024174,G.Holt,WR,2007,CIN,16,15,0,136,1,0,0,1,0.0,0
00-0024178,K.Dockery,CB,2007,NYG,12,0,0,0,0,0,8,26,0.0,0
00-0024183,B.Grimes,CB,2007,ATL,2,0,0,0,0,0,0,10,0.0,0
00-0024223,D.Whitner,S,2007,BUF,15,0,0,0,0,1,1,50,0.0,29
00-0024234,A.Cromartie,CB,2007,LAC,13,0,0,0,0,10,18,33,0.0,126
00-0024239,J.Joseph,CB,2007,CIN,15,0,0,0,0,4,15,46,0.0,76
00-0024240,S.Holmes,WR,2007,PIT,13,52,0,942,8,0,0,2,0.0,0
00-0024251,C.Jackson,WR,2007,NE,2,0,0,0,0,0,0,0,0.0,0
00-0024257,D.Manning,S,2007,CHI,16,0,0,0,0,2,6,59,0.0,33
00-0024258,R.Harper,S,2007,NO,16,0,0,0,0,3,8,62,4.0,58
00-0024259,S.Moss,WR,2007,NYG,10,21,0,225,0,0,0,0,0.0,0
00-0024263,C.Griffin,S,2007,MIN,16,0,0,0,0,0,10,79,0.0,0
00-0024267,G.Jennings,WR,2007,GB,13,53,0,920,12,0,0,3,0.0,0
00-0024269,B.Pollard,S,2007,KC,16,0,0,0,0,2,7,62,1.0,23
00-0024272,D.Hester,WR,2007,CHI,16,20,0,299,2,0,0,1,0.0,0
00-0024273,R.Marshall,CB,2007,CAR,16,0,0,0,0,3,11,70,1.0,101
00-0024277,T.Jennings,CB,2007,IND,10,0,0,0,0,0,3,27,0.0,0
00-0024285,A.Youboty,CB,2007,BUF,8,0,0,0,0,1,1,19,1.0,19
00-0024297,D.Hagan,WR,2007,MIA,12,29,0,373,2,0,0,6,0.0,0
00-0024299,B.Williams,WR,2007,LA,9,0,0,0,0,0,0,1,0.0,0
00-0024305,M.Stovall,WR,2007,TB,10,10,0,86,1,0,0,10,0.0,0
00-0024310,W.Reid,WR,2007,PIT,4,4,0,54,0,0,0,0,0.0,0
00-0024318,B.Smith,WR,2007,NYJ,15,32,0,325,2,0,0,8,0.0,0
00-0024320,K.Simpson,S,2007,BUF,1,0,0,0,0,0,0,0,0.0,0
00-0024324,J.Avant,WR,2007,PHI,13,23,0,267,2,0,0,8,0.0,0
00-0024326,D.Williams,WR,2007,BAL,8,20,0,290,0,0,0,0,0.0,0
00-0024334,B.Marshall,WR,2007,DEN,16,102,0,1325,7,0,0,6,0.0,0
00-0024340,S.Green,WR,2007,CIN,7,4,0,40,0,0,0,0,0.0,0
00-0024345,D.Hixon,WR,2007,NYG,13,1,0,5,0,0,0,8,0.0,0
00-0024358,M.Hagans,WR,2007,LA,4,8,0,101,0,0,0,1,0.0,0
00-0024360,D.Landry,S,2007,BAL,16,0,0,0,0,0,6,53,1.0,0
00-0024372,C.Peprah,S,2007,GB,7,0,0,0,0,0,0,10,0.0,0
00-0024387,R.Doughty,S,2007,WAS,11,0,0,0,0,0,2,23,0.5,0
00-0024398,A.Jennings,WR,2007,ATL,16,6,0,62,1,0,0,1,0.0,0
00-0024404,J.Webb,WR,2007,KC,14,28,0,315,1,0,0,2,0.0,0
00-0024442,J.Page,S,2007,KC,16,0,0,0,0,3,6,35,0.0,37
00-0024443,W.Andrews,CB,2007,NE,10,0,0,0,0,0,0,2,0.0,0
00-0024447,D.Aromashodu,WR,2007,IND,4,7,0,96,0,0,0,0,0.0,0
00-0024452,T.Rushing,CB,2007,IND,14,0,0,0,0,0,1,17,0.0,0
00-0024463,B.Obomanu,WR,2007,SEA,10,12,0,180,1,0,0,4,0.0,0
00-0024465,D.Anderson,WR,2007,HOU,5,12,1,131,1,0,0,3,0.0,0
00-0024466,M.Colston,WR,2007,NO,16,98,0,1202,11,0,0,0,0.0,0
00-0024542,C.McFoy,WR,2007,LV,2,1,0,19,0,0,0,1,0.0,0
00-0024553,B.Ealy,WR,2007,TEN,4,1,0,6,0,0,0,3,0.0,0
00-0024697,M.Bullitt,S,2007,IND,8,0,0,0,0,1,1,13,0.0,0
00-0024712,W.Gaston,CB,2007,BAL,4,0,0,0,0,0,1,8,0.0,0
00-0024756,M.Willis,WR,2007,BAL,2,1,0,11,0,0,0,1,0.0,0
00-0024796,C.Dahl,S,2007,NYG,6,0,0,0,0,0,0,14,0.0,0
00-0024815,T.Brackenridge,CB,2007,KC,11,0,0,0,0,0,0,20,0.0,0
00-0025389,C.Johnson,WR,2007,DET,15,48,0,756,4,0,0,3,0.0,0
00-0025396,T.Ginn,WR,2007,MIA,16,34,0,420,2,0,0,6,0.0,0
00-0025410,D.Bowe,WR,2007,KC,15,70,0,995,5,0,0,2,0.0,0
00-0025411,B.Meriweather,S,2007,NE,11,0,0,0,0,0,3,17,0.0,0
00-0025417,C.Davis,WR,2007,LAC,10,20,0,188,1,0,0,1,0.0,0
00-0025419,A.Gonzalez,WR,2007,IND,11,37,0,576,3,0,0,0,0.0,0
00-0025428,C.Houston,CB,2007,ATL,15,0,0,0,0,0,9,54,0.0,0
00-0025431,S.Rice,WR,2007,MIN,11,31,0,396,4,0,0,0,0.0,0
00-0025432,D.Jarrett,WR,2007,CAR,5,6,0,73,0,0,0,2,0.0,0
00-0025438,S.Smith,WR,2007,NYG,4,8,0,63,0,0,0,0,0.0,0
00-0025451,S.Piscitelli,S,2007,TB,2,0,0,0,0,0,0,2,0.0,0
00-0025453,U.Young,S,2007,NO,12,0,0,0,0,0,2,20,0.0,0
00-0025460,J.Jones,WR,2007,HOU,13,15,0,149,0,0,0,0,0.0,0
00-0025461,Y.Figurs,WR,2007,BAL,14,1,0,36,0,0,0,0,0.0,0
00-0025462,L.Robinson,WR,2007,ATL,13,37,0,437,1,0,0,0,0.0,0
00-0025463,J.Hill,WR,2007,SF,2,1,0,6,0,0,0,1,0.0,0
00-0025465,J.Jones,WR,2007,GB,13,47,0,676,2,0,0,1,0.0,0
